"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 04- 07","30,705","30,900","31,025","30,630","41.13K","-1.27%"
"2022- 04- 06","31,100","31,375","31,375","31,070","14.65K","-1.27%"
"2022- 04- 05","31,500","31,535","31,690","31,480","18.48K","-0.24%"
"2022- 04- 04","31,575","31,380","31,575","31,255","17.58K","0.62%"
"2022- 04- 01","31,380","31,565","31,630","31,240","35.80K","-1.20%"
"2022- 03- 31","31,760","32,095","32,220","31,670","38.66K","-1.03%"
"2022- 03- 30","32,090","31,915","32,245","31,885","51.03K","0.94%"
"2022- 03- 29","31,790","31,470","31,790","31,460","27.20K","1.19%"
"2022- 03- 28","31,415","31,685","31,685","31,290","30.06K","-1.04%"
"2022- 03- 25","31,745","31,855","31,860","31,570","26.72K","-0.42%"
"2022- 03- 24","31,880","31,720","31,890","31,365","38.91K","-0.17%"
"2022- 03- 23","31,935","32,085","32,195","31,845","22.56K","0.16%"
"2022- 03- 22","31,885","31,875","31,935","31,625","37.00K","-1.50%"
"2022- 03- 21","32,370","33,175","33,175","32,370","34.17K","-2.68%"
"2022- 03- 18","33,260","33,105","33,260","32,890","54.94K","1.17%"
"2022- 03- 17","32,875","32,680","33,240","32,680","60.26K","1.69%"
"2022- 03- 16","32,330","32,050","32,345","31,960","26.08K","1.59%"
"2022- 03- 15","31,825","31,500","31,960","31,220","34.11K","0.71%"
"2022- 03- 14","31,600","32,150","32,280","31,520","71.27K","-0.14%"
"2022- 03- 13","31,645","31,645","31,645","31,645","","0.00%"
"2022- 03- 11","31,645","31,715","32,380","31,595","68.15K","-0.36%"
"2022- 03- 10","31,760","31,585","31,850","31,400","83.87K","2.09%"
"2022- 03- 08","31,110","30,280","31,525","30,240","81.28K","1.32%"
"2022- 03- 07","30,705","30,825","31,000","30,495","90.88K","-1.48%"
"2022- 03- 04","31,165","31,490","31,560","31,015","67.66K","-1.52%"
"2022- 03- 03","31,645","30,620","31,740","30,595","130.47K","3.69%"
"2022- 03- 02","30,520","30,365","30,675","30,325","82.25K","0.39%"
"2022- 02- 28","30,400","29,715","30,400","29,535","29.99K","1.91%"
"2022- 02- 25","29,830","29,445","29,830","29,385","33.20K","2.51%"
"2022- 02- 24","29,100","29,595","29,595","28,925","61.50K","-3.05%"
"2022- 02- 23","30,015","30,150","30,360","29,940","64.35K","0.32%"
"2022- 02- 22","29,920","29,560","30,030","29,550","67.67K","-0.45%"
"2022- 02- 21","30,055","29,535","30,110","29,230","66.64K","0.64%"
"2022- 02- 18","29,865","29,330","29,865","29,320","81.33K","-0.10%"
"2022- 02- 17","29,895","30,105","30,285","29,350","109.60K","-0.65%"
"2022- 02- 16","30,090","29,295","30,090","29,295","18.98K","4.17%"
"2022- 02- 15","28,885","29,745","29,875","28,780","61.76K","-3.12%"
"2022- 02- 14","29,815","29,560","30,170","29,475","81.19K","-1.09%"
"2022- 02- 11","30,145","30,720","30,720","30,120","16.91K","-2.57%"
"2022- 02- 10","30,940","31,150","31,425","30,845","31.68K","-0.42%"
"2022- 02- 09","31,070","31,350","31,370","30,975","60.63K","-0.50%"
"2022- 02- 08","31,225","30,915","31,600","30,635","65.37K","1.35%"
"2022- 02- 07","30,810","31,345","31,345","30,635","46.65K","-1.06%"
"2022- 02- 04","31,140","31,230","31,475","31,055","29.79K","-1.05%"
"2022- 02- 03","31,470","30,540","31,710","30,465","80.65K","4.97%"
"2022- 01- 28","29,980","28,835","29,980","28,835","105.30K","3.93%"
"2022- 01- 27","28,845","30,130","30,135","28,835","329.82K","-4.79%"
"2022- 01- 26","30,295","30,620","30,970","30,275","44.41K","-1.11%"
"2022- 01- 25","30,635","31,810","31,820","30,570","58.68K","-3.59%"
"2022- 01- 24","31,775","31,905","32,155","31,565","49.83K","-1.17%"
"2022- 01- 21","32,150","32,240","32,580","31,940","233.73K","-0.74%"
"2022- 01- 20","32,390","31,940","32,390","31,685","53.07K","1.12%"
"2022- 01- 19","32,030","31,335","32,270","31,335","62.45K","0.34%"
"2022- 01- 18","31,920","32,595","32,990","31,850","66.18K","-1.78%"
"2022- 01- 17","32,500","33,260","33,425","32,410","104.84K","-3.17%"
"2022- 01- 14","33,565","34,435","34,555","33,450","77.09K","-4.33%"
"2022- 01- 13","35,085","35,670","35,670","34,805","35.34K","-1.72%"
"2022- 01- 12","35,700","35,270","35,700","35,215","37.56K","1.74%"
"2022- 01- 11","35,090","34,700","35,305","34,700","15.66K","1.26%"
"2022- 01- 10","34,655","34,745","34,895","34,370","47.97K","-0.57%"
"2022- 01- 07","34,855","34,325","35,130","34,325","31.72K","1.07%"
"2022- 01- 06","34,485","35,005","35,380","34,445","66.11K","-3.05%"
"2022- 01- 05","35,570","36,180","36,200","35,405","58.95K","-2.16%"
"2022- 01- 04","36,355","36,715","36,875","36,325","51.48K","-1.60%"
"2022- 01- 03","36,945","36,750","37,040","36,460","56.51K","0.49%"
"2021- 12- 30","36,765","37,340","37,350","36,660","24.65K","-0.57%"
"2021- 12- 29","36,975","37,195","37,435","36,855","32.13K","-0.66%"
"2021- 12- 28","37,220","36,710","37,220","36,710","15.56K","1.40%"
"2021- 12- 27","36,705","36,020","36,795","36,020","20.59K","1.70%"
"2021- 12- 24","36,090","36,215","36,475","36,010","13.00K","-0.46%"
"2021- 12- 23","36,255","36,370","36,445","35,945","17.92K","-0.73%"
"2021- 12- 22","36,520","36,840","36,940","36,300","21.65K","-1.07%"
"2021- 12- 21","36,915","37,540","37,625","36,860","16.77K","-1.59%"
"2021- 12- 20","37,510","37,705","37,870","37,375","51.33K","-0.48%"
"2021- 12- 17","37,690","37,715","37,900","37,345","21.03K","-0.42%"
"2021- 12- 16","37,850","37,905","38,090","37,740","26.13K","0.61%"
"2021- 12- 15","37,620","37,255","37,895","37,250","18.74K","0.71%"
"2021- 12- 14","37,355","36,935","37,520","36,935","26.94K","1.06%"
"2021- 12- 13","36,965","37,565","37,615","36,880","15.90K","-1.58%"
"2021- 12- 10","37,560","37,665","37,880","37,460","25.61K","-1.00%"
"2021- 12- 09","37,940","37,210","37,940","37,210","30.61K","1.80%"
"2021- 12- 08","37,270","36,705","37,385","36,705","41.04K","2.04%"
"2021- 12- 07","36,525","36,285","36,530","35,910","12.45K","0.12%"
"2021- 12- 06","36,480","36,455","36,605","36,080","19.36K","-0.46%"
"2021- 12- 03","36,650","36,065","36,690","35,800","177.20K","0.96%"
"2021- 12- 02","36,300","35,760","36,300","35,500","48.61K","0.62%"
"2021- 12- 01","36,075","35,935","36,530","35,920","61.19K","0.57%"
"2021- 11- 30","35,870","36,520","36,845","35,650","44.15K","-1.85%"
"2021- 11- 29","36,545","37,040","37,750","36,410","76.19K","-0.48%"
"2021- 11- 28","36,720","36,720","36,720","36,720","","0.00%"
"2021- 11- 26","36,720","35,895","36,850","35,895","76.91K","2.03%"
"2021- 11- 25","35,990","35,970","36,125","35,855","23.56K","-0.22%"
"2021- 11- 24","36,070","35,865","36,465","35,795","44.98K","0.18%"
"2021- 11- 23","36,005","36,630","36,630","35,875","83.19K","-3.06%"
"2021- 11- 22","37,140","36,780","37,450","36,780","42.88K","0.49%"
"2021- 11- 19","36,960","36,085","36,960","36,085","24.63K","2.20%"
"2021- 11- 18","36,165","36,445","36,645","36,165","26.81K","-1.43%"
"2021- 11- 17","36,690","37,835","37,885","36,565","37.43K","-3.03%"
"2021- 11- 16","37,835","37,995","38,095","37,500","62.36K","-0.42%"
"2021- 11- 15","37,995","36,970","38,890","36,810","145.85K","4.83%"
"2021- 11- 12","36,245","36,590","36,645","36,085","57.90K","1.53%"
"2021- 11- 11","35,700","35,610","36,110","35,430","82.26K","-1.09%"
"2021- 11- 10","36,095","36,200","36,950","35,975","45.79K","-0.12%"
"2021- 11- 09","36,140","36,000","36,675","35,975","37.75K","0.25%"
"2021- 11- 08","36,050","36,820","36,840","35,525","89.64K","-4.25%"
"2021- 11- 05","37,650","37,725","37,750","37,130","16.18K","-0.32%"
"2021- 11- 04","37,770","38,130","38,510","37,595","42.05K","-0.53%"
"2021- 11- 03","37,970","37,910","38,060","37,485","46.83K","0.48%"
"2021- 11- 02","37,790","37,275","38,100","37,275","25.60K","1.23%"
"2021- 11- 01","37,330","36,715","37,505","36,610","37.57K","1.65%"
"2021- 10- 29","36,725","38,285","38,310","36,575","122.36K","-3.58%"
"2021- 10- 28","38,090","38,635","38,635","38,045","31.81K","-1.27%"
"2021- 10- 27","38,580","38,800","39,020","38,540","41.61K","-0.77%"
"2021- 10- 26","38,880","38,120","39,000","38,115","30.76K","2.14%"
"2021- 10- 25","38,065","38,375","38,375","37,775","11.34K","-0.67%"
"2021- 10- 22","38,320","38,025","38,465","37,780","28.17K","0.55%"
"2021- 10- 21","38,110","38,405","38,595","38,010","32.08K","-0.94%"
"2021- 10- 20","38,470","38,630","38,905","38,360","53.63K","-0.12%"
"2021- 10- 19","38,515","38,210","38,515","37,995","32.21K","1.34%"
"2021- 10- 18","38,005","38,195","38,385","37,800","24.23K","-1.20%"
"2021- 10- 15","38,465","38,700","38,760","38,195","35.60K","-0.05%"
"2021- 10- 14","38,485","37,400","38,485","37,400","31.75K","3.55%"
"2021- 10- 13","37,165","36,765","37,420","36,765","16.25K","0.64%"
"2021- 10- 12","36,930","37,440","37,570","36,700","24.98K","-2.09%"
"2021- 10- 08","37,720","37,765","37,940","37,295","73.45K","1.14%"
"2021- 10- 07","37,295","36,545","37,470","36,545","42.77K","2.93%"
"2021- 10- 06","36,235","37,690","38,395","36,235","79.97K","-3.90%"
"2021- 10- 05","37,705","39,920","40,030","37,530","92.87K","-7.51%"
"2021- 10- 01","40,765","41,770","41,800","40,685","119.36K","-2.59%"
"2021- 09- 30","41,850","42,020","42,400","41,840","52.13K","-1.04%"
"2021- 09- 29","42,290","41,660","42,365","41,600","58.94K","-0.69%"
"2021- 09- 28","42,585","43,410","43,500","42,560","62.03K","-2.56%"
"2021- 09- 27","43,705","44,135","44,160","43,685","40.26K","-1.55%"
"2021- 09- 24","44,395","44,940","44,955","44,270","36.13K","-1.25%"
"2021- 09- 23","44,955","45,005","45,300","44,790","97.84K","0.41%"
"2021- 09- 17","44,770","44,375","44,770","44,245","49.50K","1.30%"
"2021- 09- 16","44,195","44,945","44,965","44,100","20.18K","-1.15%"
"2021- 09- 15","44,710","44,005","44,750","43,995","39.34K","1.76%"
"2021- 09- 14","43,935","43,770","44,045","43,750","28.05K","0.31%"
"2021- 09- 13","43,800","44,200","44,295","43,670","29.86K","-1.53%"
"2021- 09- 10","44,480","44,650","44,875","44,240","31.98K","-0.19%"
"2021- 09- 09","44,565","44,570","45,080","44,250","71.14K","-0.61%"
"2021- 09- 08","44,840","45,735","45,780","44,795","62.57K","-2.51%"
"2021- 09- 07","45,995","45,945","46,210","45,690","40.06K","-0.20%"
"2021- 09- 06","46,085","46,480","46,570","45,865","44.85K","-1.00%"
"2021- 09- 03","46,550","46,480","46,790","46,400","136.42K","0.39%"
"2021- 09- 02","46,370","46,425","46,585","46,250","21.17K","-0.42%"
"2021- 09- 01","46,565","46,185","46,615","46,070","96.61K","0.33%"
"2021- 08- 31","46,410","45,710","46,410","45,480","46.03K","1.50%"
"2021- 08- 30","45,725","46,020","46,175","45,520","36.12K","0.15%"
"2021- 08- 27","45,655","45,210","45,810","45,050","59.49K","0.76%"
"2021- 08- 26","45,310","45,365","45,800","45,140","31.00K","-0.20%"
"2021- 08- 25","45,400","45,440","45,440","44,690","29.77K","-0.02%"
"2021- 08- 24","45,410","45,645","45,785","44,925","66.59K","0.25%"
"2021- 08- 23","45,295","43,815","45,460","43,815","75.14K","3.89%"
"2021- 08- 20","43,600","44,665","44,960","43,420","22.59K","-2.13%"
"2021- 08- 19","44,550","44,975","45,750","44,450","38.07K","-2.00%"
"2021- 08- 18","45,460","45,365","45,665","44,890","71.48K","0.12%"
"2021- 08- 17","45,405","45,525","46,175","45,220","77.70K","-0.39%"
"2021- 08- 13","45,585","46,075","46,325","45,220","135.84K","-0.86%"
"2021- 08- 12","45,980","46,330","46,610","45,835","139.66K","-0.45%"
"2021- 08- 11","46,190","45,090","46,270","44,925","264.37K","2.71%"
"2021- 08- 10","44,970","44,425","45,350","44,395","102.04K","1.30%"
"2021- 08- 09","44,395","44,945","44,945","44,270","24.76K","-1.63%"
"2021- 08- 06","45,130","44,990","45,135","44,705","51.66K","0.97%"
"2021- 08- 05","44,695","44,540","45,195","44,540","92.04K","0.66%"
"2021- 08- 04","44,400","43,830","44,425","43,820","33.25K","1.23%"
"2021- 08- 03","43,860","43,840","43,860","43,460","21.01K","0.07%"
"2021- 08- 02","43,830","42,775","43,845","42,775","30.90K","2.60%"
"2021- 07- 30","42,720","43,530","43,530","42,690","55.97K","-2.00%"
"2021- 07- 29","43,590","43,290","43,615","43,290","12.99K","0.89%"
"2021- 07- 28","43,205","43,345","43,585","43,100","12.40K","-0.68%"
"2021- 07- 27","43,500","43,635","43,915","43,420","19.13K","-0.20%"
"2021- 07- 26","43,585","44,215","44,315","43,440","26.30K","-1.17%"
"2021- 07- 23","44,100","43,790","44,400","43,790","31.57K","0.54%"
"2021- 07- 22","43,865","44,145","44,285","43,795","30.50K","-0.58%"
"2021- 07- 21","44,120","44,710","44,805","44,070","30.91K","-0.76%"
"2021- 07- 20","44,460","43,980","44,625","43,980","98.13K","0.75%"
"2021- 07- 19","44,130","44,550","44,560","44,130","33.92K","-1.00%"
"2021- 07- 16","44,575","44,340","44,700","44,090","42.33K","0.32%"
"2021- 07- 15","44,435","44,185","44,675","44,165","41.24K","0.81%"
"2021- 07- 14","44,080","44,175","44,285","43,880","25.23K","-0.42%"
"2021- 07- 13","44,265","44,520","44,545","44,185","44.79K","-0.38%"
"2021- 07- 12","44,435","44,515","44,685","44,360","44.20K","0.30%"
"2021- 07- 09","44,300","44,345","44,680","43,915","97.30K","-0.91%"
"2021- 07- 08","44,705","45,250","45,330","44,650","61.79K","-1.04%"
"2021- 07- 07","45,175","45,150","45,500","45,065","55.21K","0.02%"
"2021- 07- 06","45,165","46,100","46,110","45,155","154.72K","-3.10%"
"2021- 07- 05","46,610","45,720","46,610","45,720","180.63K","2.18%"
"2021- 07- 02","45,615","45,595","45,630","45,380","52.98K","0.22%"
"2021- 07- 01","45,515","44,855","45,560","44,600","58.68K","1.74%"
"2021- 06- 30","44,735","44,615","44,890","44,590","72.43K","0.29%"
"2021- 06- 29","44,605","44,605","44,950","44,430","50.15K","0.26%"
"2021- 06- 28","44,490","44,555","44,670","44,375","43.86K","0.42%"
"2021- 06- 25","44,305","44,855","45,160","44,075","43.03K","-1.13%"
"2021- 06- 24","44,810","45,385","45,385","44,630","48.26K","-0.57%"
"2021- 06- 23","45,065","44,260","45,365","44,260","101.66K","1.93%"
"2021- 06- 22","44,210","44,615","44,665","44,095","31.98K","-0.84%"
"2021- 06- 21","44,585","43,800","44,585","43,800","61.13K","1.19%"
"2021- 06- 18","44,060","43,545","44,060","43,455","23.40K","1.12%"
"2021- 06- 17","43,570","43,375","43,650","43,265","16.58K","-0.17%"
"2021- 06- 16","43,645","43,820","43,820","43,580","15.29K","-0.65%"
"2021- 06- 15","43,930","44,365","44,365","43,790","16.47K","-0.90%"
"2021- 06- 14","44,330","43,730","44,410","43,655","59.76K","2.05%"
"2021- 06- 11","43,440","43,545","43,840","43,345","41.38K","0.32%"
"2021- 06- 10","43,300","42,405","43,650","42,360","30.59K","2.23%"
"2021- 06- 09","42,355","43,200","43,360","42,330","30.80K","-1.93%"
"2021- 06- 08","43,190","42,905","43,395","42,905","17.91K","1.29%"
"2021- 06- 07","42,640","43,000","43,100","42,505","16.88K","-0.44%"
"2021- 06- 04","42,830","42,735","42,945","42,410","12.27K","0.06%"
"2021- 06- 03","42,805","42,580","43,075","42,390","37.26K","0.33%"
"2021- 06- 02","42,665","43,320","43,390","42,635","16.29K","-1.67%"
"2021- 06- 01","43,390","43,830","43,880","43,235","11.38K","-0.45%"
"2021- 05- 31","43,585","43,615","43,870","43,460","15.45K","0.33%"
"2021- 05- 28","43,440","43,300","43,770","43,170","15.06K","0.03%"
"2021- 05- 27","43,425","42,925","43,425","42,435","10.14K","0.87%"
"2021- 05- 26","43,050","43,240","43,300","43,000","6.95K","-0.46%"
"2021- 05- 25","43,250","42,485","43,260","42,370","20.82K","1.85%"
"2021- 05- 24","42,465","43,385","43,605","42,455","21.77K","-2.41%"
"2021- 05- 21","43,515","43,980","44,335","43,505","9.45K","-0.87%"
"2021- 05- 20","43,895","44,115","44,175","43,550","33.59K","-0.91%"
"2021- 05- 18","44,300","43,380","44,305","43,380","22.29K","1.65%"
"2021- 05- 17","43,580","44,040","44,275","43,435","25.27K","-0.66%"
"2021- 05- 14","43,870","43,235","43,890","42,975","43.79K","2.15%"
"2021- 05- 13","42,945","42,580","43,605","42,580","18.18K","-0.68%"
"2021- 05- 12","43,240","43,610","43,920","42,960","23.01K","-0.86%"
"2021- 05- 11","43,615","44,140","44,185","43,350","22.58K","-1.86%"
"2021- 05- 10","44,440","43,635","44,440","43,390","53.44K","3.28%"
"2021- 05- 07","43,030","41,995","43,320","41,995","38.39K","2.64%"
"2021- 05- 06","41,925","41,890","42,030","41,555","22.81K","-0.10%"
"2021- 05- 04","41,965","41,160","42,085","40,780","53.15K","0.96%"
"2021- 05- 03","41,565","43,365","43,575","41,545","54.17K","-4.56%"
"2021- 04- 30","43,550","44,090","44,250","43,380","36.80K","-1.02%"
"2021- 04- 29","44,000","44,570","44,995","44,000","25.98K","-1.36%"
"2021- 04- 28","44,605","45,410","45,785","44,555","33.38K","-2.13%"
"2021- 04- 27","45,575","46,410","46,535","45,520","40.45K","-2.31%"
"2021- 04- 26","46,655","46,805","46,855","46,480","18.65K","-0.42%"
"2021- 04- 23","46,850","46,465","47,170","46,465","36.31K","0.32%"
"2021- 04- 22","46,700","47,115","47,180","46,690","18.78K","-0.81%"
"2021- 04- 21","47,080","47,390","47,515","46,990","58.29K","-1.25%"
"2021- 04- 20","47,675","47,970","48,110","47,625","52.57K","-0.90%"
"2021- 04- 19","48,110","47,490","48,375","47,405","64.64K","1.28%"
"2021- 04- 16","47,500","47,245","47,500","46,830","52.40K","0.66%"
"2021- 04- 15","47,190","46,950","47,330","46,465","61.51K","0.69%"
"2021- 04- 14","46,865","47,000","47,140","46,725","49.06K","-0.13%"
"2021- 04- 13","46,925","46,100","46,925","45,855","92.66K","2.10%"
"2021- 04- 12","45,960","45,350","45,960","45,200","24.52K","1.47%"
"2021- 04- 09","45,295","45,030","45,535","44,995","21.61K","0.79%"
"2021- 04- 08","44,940","44,200","45,020","43,950","28.26K","1.56%"
"2021- 04- 07","44,250","43,755","44,470","43,650","11.54K","0.92%"
"2021- 04- 06","43,845","44,240","44,365","43,790","14.69K","-1.03%"
"2021- 04- 05","44,300","44,880","44,880","44,095","17.41K","-1.60%"
"2021- 04- 02","45,020","45,350","45,400","44,845","20.33K","-0.73%"
"2021- 04- 01","45,350","45,065","45,435","44,740","62.73K","0.35%"
"2021- 03- 31","45,190","45,585","45,850","45,045","15.07K","-0.63%"
"2021- 03- 30","45,475","45,570","45,760","45,350","11.99K","-0.45%"
"2021- 03- 29","45,680","46,015","46,100","45,280","29.21K","1.05%"
"2021- 03- 26","45,205","45,060","45,335","44,595","10.27K","0.71%"
"2021- 03- 25","44,885","44,840","45,000","44,520","6.90K","-0.19%"
"2021- 03- 24","44,970","44,560","45,170","44,480","7.43K","0.60%"
"2021- 03- 23","44,700","45,280","46,030","44,600","77.33K","-0.43%"
"2021- 03- 22","44,895","44,960","45,245","44,475","14.58K","0.22%"
"2021- 03- 19","44,795","44,260","44,955","44,105","15.11K","-0.08%"
"2021- 03- 18","44,830","45,100","45,560","44,765","18.07K","-0.44%"
"2021- 03- 17","45,030","44,985","45,045","44,505","13.73K","0.19%"
"2021- 03- 16","44,945","44,000","44,955","43,945","14.67K","2.68%"
"2021- 03- 15","43,770","44,100","44,100","43,650","9.05K","-0.94%"
"2021- 03- 12","44,185","43,585","44,275","43,455","22.74K","2.37%"
"2021- 03- 11","43,160","42,220","43,440","42,220","13.91K","1.86%"
"2021- 03- 10","42,370","42,965","43,285","42,300","17.04K","-0.24%"
"2021- 03- 09","42,470","42,785","42,870","41,620","41.29K","-0.97%"
"2021- 03- 08","42,885","44,475","44,500","42,850","11.84K","-3.11%"
"2021- 03- 05","44,260","44,115","44,375","43,710","18.79K","-0.84%"
"2021- 03- 04","44,635","44,520","44,810","44,060","16.36K","-0.71%"
"2021- 03- 03","44,955","44,340","45,115","44,305","29.52K","1.20%"
"2021- 03- 02","44,420","44,645","45,400","44,005","26.54K","0.60%"
"2021- 02- 26","44,155","44,045","44,395","43,545","93.57K","-2.18%"
"2021- 02- 25","45,140","43,735","45,140","43,350","85.04K","5.47%"
"2021- 02- 24","42,800","44,060","45,015","42,785","37.78K","-3.45%"
"2021- 02- 23","44,330","45,645","45,700","44,285","45.78K","-3.21%"
"2021- 02- 22","45,800","46,835","47,075","45,690","25.47K","-1.80%"
"2021- 02- 19","46,640","46,400","46,670","45,370","45.68K","-0.02%"
"2021- 02- 18","46,650","47,155","47,650","46,650","36.47K","-1.35%"
"2021- 02- 17","47,290","47,620","47,735","46,800","78.74K","-0.93%"
"2021- 02- 16","47,735","48,900","48,995","47,670","125.10K","-2.20%"
"2021- 02- 15","48,810","48,730","49,055","48,500","31.56K","0.87%"
"2021- 02- 10","48,390","48,020","48,495","47,660","61.48K","0.46%"
"2021- 02- 09","48,170","48,410","48,700","48,050","57.79K","-0.73%"
"2021- 02- 08","48,525","49,560","49,560","48,525","23.38K","-1.53%"
"2021- 02- 05","49,280","49,350","49,900","48,705","48.82K","0.27%"
"2021- 02- 04","49,145","49,700","49,800","48,870","39.61K","-1.49%"
"2021- 02- 03","49,890","50,375","50,410","49,060","67.03K","-0.88%"
"2021- 02- 02","50,335","51,015","51,100","49,900","58.29K","-1.24%"
"2021- 02- 01","50,965","48,460","50,995","48,445","84.76K","6.19%"
"2021- 01- 29","47,995","50,060","50,400","47,790","54.80K","-3.81%"
"2021- 01- 28","49,895","49,320","50,270","49,135","52.95K","-1.33%"
"2021- 01- 27","50,570","50,830","50,985","49,920","78.70K","0.26%"
"2021- 01- 26","50,440","51,165","51,785","50,350","109.58K","-0.73%"
"2021- 01- 25","50,810","49,325","50,815","49,325","81.01K","3.50%"
"2021- 01- 22","49,090","49,100","49,420","48,490","59.43K","-0.13%"
"2021- 01- 21","49,155","49,415","49,520","48,790","77.84K","-0.21%"
"2021- 01- 20","49,260","48,565","49,600","48,560","127.35K","1.65%"
"2021- 01- 19","48,460","48,420","48,975","46,650","142.09K","1.51%"
"2021- 01- 18","47,740","50,045","50,940","47,740","89.81K","-5.35%"
"2021- 01- 15","50,440","52,055","52,100","50,135","148.72K","-3.66%"
"2021- 01- 14","52,355","52,665","53,195","52,115","116.97K","-2.14%"
"2021- 01- 13","53,500","53,455","53,945","53,000","63.41K","-0.19%"
"2021- 01- 12","53,600","53,945","54,480","52,500","77.09K","-0.33%"
"2021- 01- 11","53,775","54,620","54,915","52,520","180.94K","-0.78%"
"2021- 01- 10","54,200","54,200","54,200","54,200","","0.00%"
"2021- 01- 08","54,200","54,410","54,410","53,140","124.35K","0.36%"
"2021- 01- 07","54,005","53,815","54,150","53,330","137.16K","0.60%"
"2021- 01- 06","53,685","54,310","54,625","53,675","140.58K","-0.90%"
"2021- 01- 05","54,170","53,670","54,170","52,530","192.49K","-0.06%"
"2021- 01- 04","54,200","53,770","54,200","52,630","236.77K","-0.07%"
"2020- 12- 30","54,240","54,275","54,590","53,545","131.39K","0.18%"
"2020- 12- 29","54,140","52,735","54,140","52,575","227.94K","6.19%"
"2020- 12- 28","50,985","52,055","52,895","50,410","133.18K","-1.59%"
"2020- 12- 24","51,810","52,080","52,460","50,890","180.91K","-0.20%"
"2020- 12- 23","51,915","53,750","54,015","51,855","116.36K","-2.84%"
"2020- 12- 22","53,430","55,290","55,495","53,355","165.22K","-2.99%"
"2020- 12- 21","55,075","53,985","55,250","53,545","344.48K","2.58%"
"2020- 12- 18","53,690","52,985","53,690","52,920","118.95K","1.53%"
"2020- 12- 17","52,880","52,365","53,030","52,365","80.61K","0.34%"
"2020- 12- 16","52,700","53,275","53,290","52,550","90.40K","-0.38%"
"2020- 12- 15","52,900","53,455","53,555","51,865","177.81K","-0.82%"
"2020- 12- 14","53,335","53,430","53,955","52,800","124.17K","0.64%"
"2020- 12- 11","52,995","53,635","53,640","52,910","105.47K","-0.03%"
"2020- 12- 10","53,010","51,275","53,190","51,275","152.82K","1.74%"
"2020- 12- 09","52,105","52,180","53,000","50,500","340.40K","0.84%"
"2020- 12- 08","51,670","55,580","55,895","51,575","359.11K","-7.54%"
"2020- 12- 07","55,885","54,295","55,885","53,380","266.78K","5.23%"
"2020- 12- 04","53,110","51,405","53,110","51,315","293.55K","3.85%"
"2020- 12- 03","51,140","50,445","51,170","50,145","291.88K","1.27%"
"2020- 12- 02","50,500","49,790","50,500","49,500","507.10K","1.55%"
"2020- 12- 01","49,730","49,220","49,730","49,045","153.67K","1.81%"
"2020- 11- 30","48,845","48,850","49,540","48,825","264.16K","0.97%"
"2020- 11- 27","48,375","47,625","48,500","47,625","152.30K","1.57%"
"2020- 11- 26","47,625","47,305","47,730","46,800","139.36K","1.48%"
"2020- 11- 25","46,930","46,015","49,150","45,870","499.29K","2.10%"
"2020- 11- 24","45,965","46,755","46,755","45,805","108.18K","-1.40%"
"2020- 11- 23","46,620","46,685","46,900","46,480","69.60K","0.37%"
"2020- 11- 20","46,450","46,055","46,490","45,955","108.95K","0.84%"
"2020- 11- 19","46,065","45,575","46,125","45,345","158.94K","1.62%"
"2020- 11- 18","45,330","44,610","45,435","44,560","59.54K","2.16%"
"2020- 11- 17","44,370","44,450","44,630","43,955","78.88K","-0.42%"
"2020- 11- 16","44,555","44,665","44,965","44,455","21.39K","0.03%"
"2020- 11- 13","44,540","44,010","44,810","43,180","45.07K","0.47%"
"2020- 11- 12","44,330","45,055","45,165","44,175","55.60K","-1.35%"
"2020- 11- 11","44,935","44,280","45,220","43,910","23.85K","1.08%"
"2020- 11- 10","44,455","45,445","45,445","44,325","44.79K","-2.40%"
"2020- 11- 09","45,550","45,375","45,840","45,355","82.70K","1.05%"
"2020- 11- 06","45,075","45,515","45,580","44,630","47.73K","-0.73%"
"2020- 11- 05","45,405","44,740","45,475","44,715","89.99K","2.36%"
"2020- 11- 04","44,360","43,650","44,400","43,400","71.99K","2.59%"
"2020- 11- 03","43,240","42,010","43,255","42,010","58.13K","3.62%"
"2020- 11- 02","41,730","41,430","41,985","41,200","20.56K","1.02%"
"2020- 10- 30","41,310","42,555","42,650","41,210","48.18K","-3.28%"
"2020- 10- 29","42,710","40,695","42,715","40,695","54.56K","3.24%"
"2020- 10- 28","41,370","40,320","41,415","40,320","20.28K","2.63%"
"2020- 10- 27","40,310","39,870","41,170","39,755","31.19K","0.06%"
"2020- 10- 26","40,285","41,805","41,925","40,130","38.25K","-3.14%"
"2020- 10- 23","41,590","41,650","41,885","41,130","24.23K","0.43%"
"2020- 10- 22","41,410","42,230","42,310","41,305","27.13K","-2.62%"
"2020- 10- 21","42,525","42,225","42,660","41,935","16.98K","0.67%"
"2020- 10- 20","42,240","42,275","42,750","41,110","74.40K","-1.46%"
"2020- 10- 19","42,865","43,055","43,660","42,750","24.99K","-0.50%"
"2020- 10- 16","43,080","43,370","43,715","42,505","46.84K","-0.97%"
"2020- 10- 15","43,500","44,440","44,455","43,065","36.28K","-2.31%"
"2020- 10- 14","44,530","45,040","45,200","44,430","26.45K","-1.47%"
"2020- 10- 13","45,195","45,825","45,855","45,000","25.76K","-1.23%"
"2020- 10- 12","45,760","45,845","45,860","45,275","30.00K","0.44%"
